pathway	L1S105	L1S140	L1S208	L1S257	L1S281	L1S57	L1S76	L1S8	L2S155	L2S175	L2S204	L2S222	L2S240	L2S309	L2S357	L2S382	L3S242	L3S294	L3S313	L3S341	L3S360	L3S378	L4S112	L4S137	L4S63	L5S104	L5S155	L5S174	L5S203	L5S222	L5S240	L6S20	L6S68	L6S93
PWY-6731	5035.899181886847	3974.5566033440514	5613.780735966249	4186.95757675794	5492.901060673156	5281.82330893998	4786.750585632559	1765.9984327273262	874.9149190506922	1794.9230393689384	569.6067328428999	702.5144736933984	1098.0915359508178	618.568888461913	895.2961611538115	1217.5686139199663	224.0271757130157	101.60199454446386	377.1661160882032	212.5508984346233	186.80839294800344	800.4845195101957	3131.761164081963	3573.951251001498	2632.1879708372812	712.1024723266369	510.0893491630641	391.8048972211227	710.801225793594	561.0807154461493	340.37762306100245	1061.3678999180008	1328.1448786236342	1254.4158934676566
PWY-6748	1.6594916655186664	10.412992740408601	0.0	0.0	0.0	0.0	0.0	0.0	156.4888598205736	156.52679008417724	280.7180682452959	298.5216109362624	616.0810934607904	59.45282518993328	108.14406979263083	473.05345783823935	0.0	42.12682280104019	10.816976457121749	28.347611402755312	67.74734120126722	5.19049213257449	278.84578627004953	760.5836270617973	342.45638308567703	54.1761276833042	197.0829694676104	76.29927354094053	264.46831823960525	193.55096242040295	192.76844578953796	882.1986323014163	677.3188447105107	557.2418931455218
PWY-6749	601.6628096035904	997.9837518688698	1089.4061927836615	737.2891386016208	1253.6524311322587	911.3412026059613	1074.7067385741202	640.2135182538727	2.8583979262771195	18.306299461856792	179.19842112119107	46.47619107672734	7.989013639075006	5.70424381868506	3.9957237219974435	37.19342529543602	89.38235494924115	0.0	1.7180119956280837	3.134371658078858	3.7107525193737563	152.71626008073133	46.68163788284669	0.9999275090996805	116.98039489982541	2.8575662605712933	13.915101279034182	11.917694534136244	34.93786025020912	15.890180698736783	2.856206083331261	27.87159880317219	0.0	22.486504431160157
PWY-6803	31.82357417226718	111.35140776662546	260.81275633487667	416.73200630578026	191.51357264960393	52.884713663872816	56.56460679291361	69.60085108324128	584.1290388357536	399.8726967896152	418.4137943053988	1012.2956719848169	664.6674292538515	94.57972635058336	109.89048805653316	615.0776850427923	11.635471753846156	197.393667409883	47.23530771049024	84.63053618848004	383.8689055758752	20.218025121880142	602.9679618661169	3084.4239764715467	859.467810282216	55.52720672041876	248.39884793855668	82.47541950447717	328.91855322044546	257.9031247681579	222.95473026700742	1637.537399588874	867.0099841342939	857.994621506452
PWY-6808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.428718290364095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.899197551056906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6823	2082.579048487681	1576.1383565349938	2081.918038421503	1701.937896022687	1531.9113192388024	2060.27576851815	1814.802039655063	821.1871394053117	1966.3613309151297	1433.1719810709149	4488.037822009649	1675.2523232216845	1864.11863986605	647.053447108996	1491.758441385509	973.4421079625592	103.93532916180378	754.2051384106784	374.791419965234	1062.5634962803053	760.2579818435296	295.08147797946083	4404.524033553665	3861.3646672533114	4742.165148565796	1327.764772226118	627.4682784027262	464.3820285176218	611.021601653943	570.3321909145176	763.3078418664938	1751.93759915659	1920.4779898316133	1257.9211837093467
PWY-6837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	380.02084539181925	174.42667764371893	165.7281852606731	225.7612128479144	0.0	52.37837837837838	114.74226804123711	35.1308275528311	0.0	132.77479286969623	36.71558724140773	23.253247595094255	106.97167113225156	0.0	472.18745164328726	787.60220969737	485.1621335967175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.742354477924565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6859	307.8208295823846	515.0346527774477	325.52287094224744	192.46017583294304	169.57661646020406	887.2515082757286	393.1756014377981	1079.0061321612789	1986.9275440822757	2677.6117149340103	3092.697219738847	1550.66592944847	1244.3169204372175	942.2255885914167	1749.9102056422503	1523.7443213960398	153.4674403284754	485.7366053595929	658.760480498802	843.635862459318	570.5715663417039	75.30838354872922	5596.607988093446	4659.795175528536	6212.025242928294	1148.0309318423485	617.4951103793682	411.03147717440487	726.9790420667205	555.0477085032157	374.07944424229373	798.2915987669796	1294.894065113793	1239.5425106702703
PWY-6891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	720.4164711014434	470.0009601796126	0.0	748.5290168058546	0.0	0.0	159.48528493897774	487.31374796488427	0.0	252.7554693106112	0.0	0.0	0.0	0.0	823.8076634885927	870.3734097453193	1709.4369352920544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	396.25099167521364	455.1191851129996
PWY-6895	1912.1362295202018	2271.339397581276	2340.3874065983723	2026.9971715618108	1973.1660577470648	2492.5308167018525	1863.2810162410158	1958.5038673913161	1581.7113800056225	1323.2715864191134	725.501248599375	1517.526552745433	1023.5892238863022	427.21903634624806	531.8252545940677	1232.0474117364165	250.591557481213	543.3159942960009	266.6192460548475	212.0803486259852	524.2480881503358	360.23220434460075	2298.449870418696	2753.311990075642	3653.829680065858	337.2582347846082	132.3713120574538	306.6234168916234	423.49163520564395	544.9919218435066	282.30115538844933	1209.199635178918	1227.7992501177334	1445.2354954412285
PWY-6897	3909.869242768655	3413.351365827313	4473.707465344995	3778.3479188966644	3063.2753888630127	4305.965351225167	3235.459943906184	2475.6060233942653	2267.5647192710185	2542.543579289012	2692.5742770719153	2088.533340252758	2727.300721594548	859.1817698123134	1353.947893864789	2144.559743895573	298.92835770040205	764.3826048378171	558.4162725148783	733.0038038671162	685.6315750436511	596.7825464770262	4476.170448112047	6334.362116632502	5176.892479741326	1595.4135137374192	950.8567343987316	930.1344287813369	1018.769802361795	1101.5930057208955	1086.77016594468	3012.725784510157	3079.7302480356734	3608.7688702482005
PWY-6901	4212.477465806129	3335.1600854679086	4606.311212139355	3741.433735551667	3391.0491731971483	3840.9956515119397	3028.092165588944	2351.948244402948	1420.7956815488062	2087.424909323512	3198.9046557925767	1628.8465649683983	1174.008648709231	804.7791134788793	1534.213141680561	1342.8272104954226	312.767008663194	434.07489930144243	477.12922304334734	811.5800932493779	594.8186568027162	586.3239713069227	5053.209401656082	3380.731254345824	5527.259889041898	408.60151938193815	124.60293632621581	250.11960831773982	420.0568176442809	281.7908809984666	135.83383707731537	1414.072202308378	866.8430907315995	1046.6462620323664
PWY-6902	2829.910763126161	2415.0562150781084	2715.1656872890026	1983.7301556317773	1507.6414173987741	2218.215449384311	1925.8778269413908	2045.8283153697644	132.2080226210191	512.3492221555005	4366.466724520019	839.65843689265	34.699162182821	414.6533622619019	1034.5689259873157	388.1476654341088	273.5765035701996	57.30508447945363	77.5049619250426	906.6778613254048	520.4694654218143	415.4052785642263	2611.7566976802996	519.2316615630593	2520.039299894248	375.9972810562766	5.3945088158363035	0.0	2.1892536588781777	11.977882222836605	2.1439219779640464	2.00964981758895	6.986636480413699	151.00231061209823
PWY-6906	23.8629054814597	55.79304667282274	21.2518688295707	0.0	2.4904404103038056	0.0	16.158159327593385	104.56879520460126	27.756828346866996	207.85392731752174	196.63609799955046	279.8309019197173	0.0	90.40927499527415	19.80785673798384	0.0	0.0	13.801418439716313	27.25020561963237	55.84191887973861	94.52758311581273	0.0	172.16550139634376	69.50927863960021	658.2521000611938	0.0	0.0	0.0	0.0	0.0	0.0	52.568919548981754	0.0	0.0
PWY-6920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.977988806230332	26.231209376399878	0.0	41.35083841179891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.401787380853904	0.0	0.0	39.64871236153107	0.0	74.74448413374304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6922	460.0645282309093	621.4080330686625	669.237877531677	638.347089452738	461.0791401056667	628.0897454536247	575.8610743006033	550.5795945196152	430.0153039938944	236.68342699045823	541.1277946734182	768.2498869700132	61.0574615464064	151.26048208328302	161.5149772777856	252.40655213946835	76.89244500471753	153.74188130519227	62.86890859702269	116.03920775852741	225.21779321578174	104.9016700444836	832.3565514295589	1111.4751081912382	1461.648039236918	0.0	0.0	0.0	1.721449127175295	0.0	0.0	13.869429804735814	5.995459687702185	4.201026738815118
PWY-6936	3599.710820731246	2024.7151764008588	3552.562422995789	2891.780284936846	3177.0284092129687	2619.899263071046	2229.533700188046	1020.3296831880039	2814.0430751799004	3456.680154389857	3679.30126185119	2156.8511455040793	3271.922957406869	1131.4278395170804	2187.2182988490126	2322.698266299752	140.3041671643527	893.487047202156	823.9064071272826	1058.4371325073175	808.9294445333832	338.80167688553115	6954.378629782178	8658.723307141116	6746.880476419787	1626.1147260324467	1283.2912611277322	1038.0100593627212	1412.8162123497236	1355.9414786518219	1211.7110603356903	3274.131438259991	3595.2139816782087	3318.3402041811028
PWY-6942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.553725077604724	0.0	37.06293107225623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.369914911447715	0.0	0.0	28.833576561681195	0.0	0.0	24.852758806072544	0.0	0.0	0.0	0.0	26.56167572724462	24.023592362014256	0.0	41.714335375435795	181.9288849967075	292.3857075195208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.13858688707947	94.02623726565797	10.281704267789555	20.90061904989825	208.56588896787954	20.60280765724704	34.47277728389075	68.03219944170226	0.0	8.98189921874716	17.73879971020736	24.750205503987655	38.90221584440585	0.0	143.83956169591278	147.50008848661142	283.10343137278034	227.8527827648115	0.0	0.0	0.0	32.8476821192053	0.0	14.896551724137932	11.68695652173913	19.372549019607842
PWY-6957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.431364439725485	25.59809580619679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.98404093063522	0.0	222.8912165378892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6961	23.793934111692767	33.589751912995446	4.243782417772577	8.692142518623264	11.777117321634684	14.217855942836959	105.87333474371836	123.15779741013155	44.346139688233635	105.96305533094139	28.399245198320166	259.840788421364	27.746592966115138	38.28817328180565	34.17653705851325	93.85577191574738	21.80373450388637	12.901304399993142	17.169014604787453	14.588140885277737	66.04599899913042	3.662184295683185	215.19771212937272	117.26362053038976	367.0482007418688	17.83680870800324	8.468539918988634	10.569211096114763	15.566310368545466	14.48766771767468	12.731895991100217	25.848947338638936	44.01729734343801	31.25879757480629
PWY-6962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.24140273734767	5.826235093696764	42.72348119080394	22.740868109993666	0.0	18.00695615514334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.75633202456658	0.0	116.09632539333306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6969	3023.8144429422855	2639.455739653189	2258.307389457558	1634.2918514008381	1203.506638143669	2380.4959256223624	2193.499654111043	2327.177382093011	1854.2389111112873	1997.8436027647183	1748.2612730772798	2302.5268547991177	1375.2238320537306	729.6685316663239	1104.2613330416225	1764.7313154353728	296.11536898071984	725.924314169111	503.1656145375501	535.3528689785984	747.118338493629	461.2975348246859	4013.0629289128365	5561.3243648692915	5775.3002810018925	950.0952196299891	432.40649329669174	279.71647315818717	550.2907504162998	428.3240223067468	373.5186047717718	2039.753398943306	1259.662404461259	1735.749028722511
PWY-6992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.54738209591163	49.28866637003666	104.38918752956589	102.05191926370314	17.027262336182776	69.20912428296182	16.431951693267926	0.0	0.0	0.0	0.0	34.44083636859066	41.08560223381044	0.0	56.57363105601479	12.463273685776391	407.98161921969034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.379229908851086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7013	116.14949263387032	155.90282679465778	19.083124153863352	0.0	40.04765221902561	136.18717313619808	157.66423628346692	235.1967104671285	129.22029066648003	254.4587550423923	41.043065114847245	65.01060465272374	287.4713305565013	33.07222620782424	0.0	526.8867179475475	32.84964341780668	5.984765258017283	15.475592998527727	13.925138612860849	16.193732461087297	5.093459289248764	111.51531334727555	403.5148033141528	525.4575931164343	154.54171076728224	139.51736219612792	391.7028243962342	187.61114673817988	209.43600951340233	69.2897802128861	283.4523356274711	279.96073571917844	720.0350788945779
PWY-702	3057.8082788678885	1893.847766626807	2677.0775921578115	1780.7199710833693	2724.22968161065	2706.518681335377	2278.744923031955	1034.6713890247413	2218.435629520991	2788.975082433035	2975.763468207624	1808.903738688804	3132.25300201429	916.1869699722112	1690.6326558964226	1996.016925165516	135.83725213309336	681.2904872957064	666.6637374206318	831.658838249931	627.3607927740014	346.79695694105624	5505.750353602365	6838.88089503092	5523.710866403927	1798.4771616320907	1257.2814165391353	832.7759331574838	1338.2748107151729	1202.409560093297	1192.5336168952815	3099.1645628869283	3451.262176694969	2626.8728073255775
PWY-7031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8919275302117442	2.14185126361742	0.0	3.5913479606098933	43.94365502669595	0.0	0.0	64.49637851033349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.03127714577571	4.63034111899634	13.515433836703354	10.110694856174872	26.819277108433738	45.281118881118886	22.400000000000002	8.627027027027028	87.6070922560013	39.1779739255991	131.78726766440883
PWY-7039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.71413061180175	33.85551179799451	68.86291743104901	93.94927440108243	3.994007490636704	40.76423169616886	58.3396983244892	0.0	0.0	30.03699273028435	0.0	14.608695652173912	33.02120902801406	0.0	156.190320270132	15.872404477805356	412.0268596585096	96.85016286644952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7052	0.0	0.0	0.0	7.172798539180809	0.0	0.0	0.0	0.0	227.55662716624428	163.6362384471423	410.3742798704673	463.4275807876938	0.0	98.05900180731267	55.4592234936173	99.34792517738121	0.0	88.432612312812	11.79624010850458	82.93570885714779	159.4903437554303	0.0	376.73866467558025	1972.4558171247322	880.6967156336948	0.0	0.0	0.0	0.0	0.0	0.0	10.072969982016875	0.0	0.0
PWY-7072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.23088051945112	13.376413570274636	121.39581561897461	105.45774085317143	6.855457227138643	49.50470219435736	62.99396788787367	0.0	0.0	0.0	0.0	22.17618147448015	57.154288290318945	0.0	190.83072031091288	0.0	493.72377517472984	81.51461988304092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7090	18.299045225679187	13.369460259334408	36.029809041416605	47.39126934135843	38.84660624279497	0.0	0.0	0.0	38.990489447336145	64.58467806954485	94.96346485347772	173.92165786992308	97.27910965152346	7.58870212571767	26.07743370109708	214.59916393155305	0.0	18.51851851851852	0.0	16.727654104454025	17.962182980538717	6.092497273984659	111.43653140429602	223.76223554457374	253.59069044226047	0.0	0.0	4.8692810457516345	12.281858789962348	0.0	2.4890350877192984	23.46207914528713	19.839919959979987	16.725042457115027
PWY-7094	19.519744916999347	69.65269311923913	3.973242132935272	0.0	2.8320517655830217	0.0	79.84377765011635	112.6805135530102	2176.570144077967	1187.4415240942108	5977.0031076116675	2874.5184984144894	416.0706390908398	744.6049704460493	1599.3764835640397	514.5130044454191	18.79388047130924	792.1234000570048	225.94757061629545	1444.3766982104992	1254.3895656881562	15.82157284294478	4780.243370086031	7948.0061516849155	7105.946337669595	1508.1533734506247	0.0	0.0	0.0	44.49608115663997	0.0	12.742737190706645	5.272393067580777	4.0211740041117565
PWY-7097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.68568953153773	0.0	8.571510804930496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2240589621051	0.0	0.0	61.69220546321049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.573234509013815	0.0	40.75609921144024	22.253598881731488	102.31666911019269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7111	5478.799013779899	2414.712515466503	4742.463668349265	3842.08247143594	4890.485448371145	6374.6915783487975	4698.215855054567	2574.751090728634	2828.831606196489	3393.8871604233263	4091.8256018925326	2708.845608345173	3422.0727050030287	1134.8044105581887	2049.227978923558	2198.010975368122	346.83682131300424	922.1412508521569	788.8242328882038	1110.6938719114792	985.7105305298559	376.8426995247798	6958.5812257349335	8725.933595274559	7049.629512857002	2150.4463545049393	1458.186167844422	923.3736322916905	1618.644895195796	1358.042419324556	1172.4330076229244	3710.8220914255544	3687.3832049249036	3141.2919478858157
PWY-7115	3633.6385659133593	3022.263362649254	4076.659004919963	3298.9202235307616	2906.9141254922283	3554.559391768617	2641.1885760305167	2091.310305975676	1782.0716482026235	2279.5487401471805	2125.351116366719	1921.1035258582615	1978.5907803743291	722.895240728702	1244.1965807841752	1776.1917637927745	269.18491762721436	550.5058702892914	517.5340530707612	638.360495765873	666.878900923668	541.0236977805179	4344.212658082727	4512.959232144038	5064.815414972468	1588.5209560598887	780.5818121649368	759.6165049770711	935.6694979430229	920.118744036767	651.7661448924996	2178.032506871562	2137.3661604269014	2740.5058020044144
PWY-7117	19.973472710402135	46.98337072703386	67.80819942878799	5.992692182463851	2.129034187751773	14.961013077490433	79.099324330827	197.4436272795283	1353.3257033349114	1777.834020473663	3454.723565640646	1923.4774167920034	2834.4653265324637	644.730857867943	1367.7574641011531	1684.482921536075	40.47503116821217	351.7825807158931	386.7389924194094	863.8761959908737	652.6128383184466	20.065979080275547	4509.461574233584	5340.261668323882	4257.435659595833	1527.1136454485709	1129.918651951429	818.1193141154652	1167.2758401529968	1119.1941377236722	1091.8241283734083	2856.994998872088	3137.57549802781	2760.2719406611136
PWY-7118	65.26604517708851	44.87375436651338	90.75170917008403	23.896663814074124	15.948803205020157	92.2899327205184	131.55129500402768	134.2991169319278	1081.2759770048006	629.5375421750853	2541.513144571426	1356.1036179472949	255.73052060515516	343.23127465433066	671.4515188847423	363.4568489122244	22.248345170953918	396.30006488442194	133.29783096807395	580.1260300194181	551.6640634049821	11.837586844717562	2093.348977727841	2141.3453220782344	3337.4756576332898	494.73949707604436	0.0	0.0	5.917427396527677	15.596704585511606	0.0	21.399156043081693	4.976938924330587	2.9964069052629245
PWY-7153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.703503743450515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.323011641972339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	527.3102153820422	0.0	323.20081086670024	331.4623802102217	16.386887771822472	123.75138290150032	277.1938210093681	0.0	0.0	117.37195777107492	0.0	62.224226954555355	134.21574142146747	0.0	623.4728775958262	950.4230445562266	1056.1107938220448	157.5010886985277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7199	0.0	1.2798493796471306	2.39963166786673	15.361032382430864	0.9999293449000443	0.0	1.6597825630666532	1.8594758864753989	99.25627205773318	88.99906596359092	43.53579294381707	173.32975454381858	0.0	103.57179649312977	121.14580355472404	48.51759831872667	0.41979361662298764	99.34616470968002	55.31584322737138	22.912887068518838	84.35503846153846	0.27996198234894776	610.7042974670504	225.20473059294815	773.7012583271651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7208	1805.8970217173778	1824.4705115963457	1758.4535899381322	1352.6022767639531	1126.6930449496147	2647.05841179095	1896.0526194054619	2188.218475345819	2052.2155264231715	2916.4425527536832	3216.1027931593158	2231.4738057611803	2778.6521811837256	914.6636573977439	1720.8113403247237	2274.804829568928	276.0287667041014	583.1805352318206	660.9371059678776	881.3236468014212	765.7949355845732	296.88493520305565	5700.7154842883765	6575.750745327818	5748.028420793562	1558.8072018261973	1102.2414010466198	781.5247447151224	1156.3074136794623	1000.9903845022573	1045.65324547786	2909.6123089576067	3040.1619326410914	2748.882074547964
PWY-722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.616899838474122	60.420424810649536	1673.5024891283354	155.6232932513921	0.0	49.84376616658045	345.30519663057487	31.77546110665597	0.0	0.0	0.0	366.3367716047363	146.59687093296344	0.0	773.3379260920714	1369.289062139871	324.5521112409104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7220	5432.409042820513	4273.220951814858	5311.352122550742	4473.298588971559	4272.850677443333	5297.3748380444285	4944.464246386639	3141.7555817763655	2713.4708894884116	3258.665173096422	3183.012072286195	2375.515366317083	3720.7619262824196	965.294408144102	1825.0202025717128	3123.8067434615627	411.8019557331736	880.7807853711336	798.5038940722944	887.9502429021119	807.0561644074377	768.2248915991819	6090.76242498859	7736.479877322799	5963.616503518684	1879.0158936529083	1647.3424273199073	1327.679582396556	1812.6096889851542	1679.2671068633483	1353.9785650585384	3949.8512627704617	4122.909967598297	4750.01913759426
PWY-7221	5918.499007084336	4572.330313588256	6260.209838741845	5180.357083026961	5213.651339384928	6354.834329131629	4816.067478506634	3523.9984590543913	3109.4461190567795	3654.532551384476	3111.8962185804457	2466.8887618633207	3225.025113025311	1154.1460550147199	2019.30147717296	2907.0007466376883	438.6150295417917	943.3376823500421	870.1485856917249	883.0848150406661	817.1155383097702	813.228919867298	6824.125502336932	7551.4255335726075	7955.003485717517	1985.116911123971	1258.3003116330174	1085.2441551440377	1447.952024467596	1346.1585253433586	1183.102176222795	3408.7000435412824	3572.5308805797918	3831.836793765292
PWY-7222	5432.409042820513	4273.220951814858	5311.352122550742	4473.298588971559	4272.850677443333	5297.3748380444285	4944.464246386639	3141.7555817763655	2713.4708894884116	3258.665173096422	3183.012072286195	2375.515366317083	3720.7619262824196	965.294408144102	1825.0202025717128	3123.8067434615627	411.8019557331736	880.7807853711336	798.5038940722944	887.9502429021119	807.0561644074377	768.2248915991819	6090.76242498859	7736.479877322799	5963.616503518684	1879.0158936529083	1647.3424273199073	1327.679582396556	1812.6096889851542	1679.2671068633483	1353.9785650585384	3949.8512627704617	4122.909967598297	4750.01913759426
PWY-7228	2406.892291576116	2322.1532580281	2336.57210709006	1820.3622090754038	1530.0047836507536	3310.5329685477886	2469.154048943663	2556.5731863595743	2979.93948733825	3462.0656859915853	3222.9368429575666	2457.1294669671042	3053.98818113966	1056.9882989952466	1923.6308337028245	2605.357570614709	324.6880639904199	942.6400379525038	811.6301546289837	907.9753606120853	831.1058050615646	381.23360454449613	6431.666302168587	7909.76564045873	6933.602277357076	1771.4028893666843	1196.5320476260704	906.7683162960168	1305.9958354171763	1151.3017969385949	1127.3292152461331	3251.010239271434	3342.8711617939457	3172.335926143236
PWY-7229	3318.9720210774753	2999.2029981644187	3294.1753172019216	2597.760669990863	2315.32176967784	4202.991538734609	3221.4635749113154	2747.9813033946098	2056.2121195556715	3153.0325531649423	2947.8905102746066	1887.306376601207	3137.9452510146584	1004.2180632212164	1850.5216829619885	2682.7505010825075	349.5456012879757	602.9428161570303	737.5229796701059	812.8593916773962	642.3303329897216	512.4669667953718	6116.276835476082	7234.2456656304685	6330.048828856925	1855.120506436762	1249.7571004301237	989.3802405933238	1373.8188060068449	1265.106855297296	1159.1703380676136	3329.7517762003718	3477.431856483965	3580.3971004602113
PWY-7234	146.3927362322548	373.30752842980263	565.9836260653527	697.2198501880814	425.5980112681781	322.3197445625207	262.8556336213279	211.9993431841973	2395.6739003754883	2952.340185543063	2969.0055617550256	2105.436799864215	2845.7197247467834	910.4589023991855	1700.333159647086	2218.534632281988	41.54352512047821	738.9155234738174	688.1611095887757	809.7070969431584	713.7381724791998	87.08332847119928	5594.608382947443	7084.808205597671	5743.669703690225	1586.050278710874	1137.7859659675003	826.6760028461068	1240.1190926988536	1128.8177452930875	1071.9687972581385	2922.454235728595	3165.014034889667	2865.2460786722195
